timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776342111.9014366,0,100.0,70795.2,81920.0,290.2,1395,64
1776342112.4017172,0,100.0,70795.2,81920.0,301.3,1395,64
1776342112.9019322,0,100.0,70795.2,81920.0,287.9,1365,64
1776342113.4021862,0,100.0,70795.2,81920.0,304.4,1395,64
1776342113.9024482,0,100.0,70795.2,81920.0,292.8,1380,64
1776342114.40262,0,100.0,70795.2,81920.0,302.4,1395,64
1776342114.9028847,0,100.0,70795.2,81920.0,304.4,1380,64
1776342115.40324,0,100.0,70795.2,81920.0,305.9,1395,64
1776342115.9034762,0,100.0,70795.2,81920.0,292.3,1380,64
1776342116.403918,0,100.0,70795.2,81920.0,305.5,1380,64
1776342116.9041739,0,100.0,70795.2,81920.0,303.7,1395,64
1776342117.4043994,0,100.0,70795.2,81920.0,300.5,1395,64
1776342117.9046283,0,96.0,70795.2,81920.0,295.7,1395,64
1776342118.4050581,0,100.0,70795.2,81920.0,301.4,1380,64
1776342118.9052749,0,100.0,70795.2,81920.0,298.1,1380,64
1776342119.4055176,0,100.0,70795.2,81920.0,300.6,1380,64
1776342119.9057689,0,100.0,70795.2,81920.0,292.4,1380,64
1776342120.4060385,0,100.0,70795.2,81920.0,293.0,1380,64
1776342120.9062536,0,100.0,70795.2,81920.0,303.4,1395,64
1776342121.4064271,0,100.0,70795.2,81920.0,297.3,1380,65
1776342121.9066541,0,100.0,70795.2,81920.0,291.5,1395,65
1776342122.4068832,0,100.0,70795.2,81920.0,296.6,1380,64
1776342122.9071043,0,100.0,70795.2,81920.0,308.1,1395,65
1776342123.4073443,0,100.0,70795.2,81920.0,291.7,1380,65
1776342123.907577,0,94.0,70795.2,81920.0,305.2,1395,65
1776342124.4078128,0,100.0,70795.2,81920.0,304.9,1395,65
1776342124.9080658,0,100.0,70795.2,81920.0,286.5,1395,65
1776342125.4082987,0,100.0,70795.2,81920.0,306.1,1395,65
1776342125.9085271,0,100.0,70795.2,81920.0,293.1,1380,65
1776342126.4087539,0,100.0,70795.2,81920.0,302.5,1395,65
1776342126.9089649,0,96.0,70795.2,81920.0,291.7,1380,65
1776342127.40981,0,100.0,70795.2,81920.0,302.6,1395,65
1776342127.9100416,0,100.0,70795.2,81920.0,289.7,1380,65
1776342128.4102633,0,100.0,70795.2,81920.0,294.6,1395,65
1776342128.9105308,0,100.0,70795.2,81920.0,295.9,1380,65
1776342129.41076,0,100.0,70795.2,81920.0,307.7,1395,65
1776342129.910987,0,95.0,70795.2,81920.0,305.1,1395,65
1776342130.411206,0,100.0,70795.2,81920.0,301.2,1380,65
1776342130.9114099,0,100.0,70795.2,81920.0,294.7,1380,65
1776342131.411654,0,100.0,70795.2,81920.0,291.9,1395,65
1776342131.9118803,0,100.0,70795.2,81920.0,291.8,1380,65
1776342132.4120955,0,100.0,70795.2,81920.0,291.5,1380,66
1776342132.912308,0,95.0,70795.2,81920.0,295.0,1395,66
1776342133.412508,0,100.0,70795.2,81920.0,298.4,1395,66
1776342133.912759,0,100.0,70795.2,81920.0,290.9,1380,66
1776342134.4131224,0,100.0,70795.2,81920.0,305.3,1395,66
1776342134.9134278,0,100.0,70795.2,81920.0,291.6,1380,66
1776342135.413661,0,100.0,70795.2,81920.0,307.0,1395,66
1776342135.91389,0,99.0,70795.2,81920.0,292.2,1380,66
1776342136.4140866,0,100.0,70795.2,81920.0,296.8,1380,66
1776342136.9146738,0,100.0,70795.2,81920.0,293.2,1380,66
1776342137.414895,0,100.0,70795.2,81920.0,311.5,1395,67
1776342137.9150844,0,100.0,70795.2,81920.0,294.7,1380,66
1776342138.4153082,0,100.0,70795.2,81920.0,297.2,1380,67
1776342138.91554,0,100.0,70795.2,81920.0,300.1,1380,67
1776342139.4159186,0,100.0,70795.2,81920.0,292.7,1380,67
1776342139.9163415,0,100.0,70795.2,81920.0,298.4,1380,67
1776342140.4166205,0,100.0,70795.2,81920.0,297.1,1380,67
1776342140.9168289,0,100.0,70795.2,81920.0,294.3,1395,67
