timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776344352.1668255,0,100.0,70803.2,81920.0,292.7,1395,64
1776344352.667037,0,100.0,70803.2,81920.0,293.8,1380,64
1776344353.167246,0,100.0,70803.2,81920.0,299.2,1380,64
1776344353.6674516,0,100.0,70803.2,81920.0,310.1,1395,64
1776344354.1676595,0,100.0,70803.2,81920.0,294.0,1380,64
1776344354.66794,0,100.0,70803.2,81920.0,296.3,1380,64
1776344355.1682765,0,100.0,70803.2,81920.0,295.7,1380,64
1776344355.672075,0,100.0,70803.2,81920.0,292.8,1380,64
1776344356.1723578,0,100.0,70803.2,81920.0,296.1,1380,64
1776344356.6725862,0,100.0,70803.2,81920.0,299.3,1380,64
1776344357.1728315,0,100.0,70803.2,81920.0,304.3,1395,64
1776344357.6730876,0,100.0,70803.2,81920.0,291.7,1380,64
1776344358.173337,0,100.0,70803.2,81920.0,298.6,1380,64
1776344358.673559,0,100.0,70803.2,81920.0,293.6,1380,64
1776344359.1737776,0,100.0,70803.2,81920.0,297.0,1380,64
1776344359.6741097,0,100.0,70803.2,81920.0,295.8,1380,64
1776344360.1743383,0,72.0,70803.2,81920.0,306.8,1395,64
1776344360.6752748,0,99.0,70803.2,81920.0,303.9,1410,64
1776344361.1754925,0,100.0,70803.2,81920.0,296.0,1350,64
1776344361.6757255,0,100.0,70803.2,81920.0,291.4,1320,64
1776344362.17596,0,100.0,70803.2,81920.0,302.5,1335,64
1776344362.6762295,0,100.0,70803.2,81920.0,304.5,1350,64
1776344363.1764596,0,100.0,70803.2,81920.0,303.4,1335,64
1776344363.6766953,0,100.0,70803.2,81920.0,300.9,1335,65
1776344364.1769328,0,100.0,70803.2,81920.0,296.9,1335,64
1776344364.6771746,0,100.0,70803.2,81920.0,291.1,1335,65
1776344365.1774123,0,100.0,70803.2,81920.0,282.4,1380,64
1776344365.6776412,0,100.0,70803.2,81920.0,303.9,1350,65
1776344366.1778717,0,100.0,70803.2,81920.0,293.2,1320,64
1776344366.6781101,0,100.0,70803.2,81920.0,303.9,1350,65
1776344367.1783428,0,100.0,70803.2,81920.0,293.6,1320,64
1776344367.6785877,0,100.0,70803.2,81920.0,303.3,1335,64
1776344368.1788323,0,100.0,70803.2,81920.0,290.1,1320,64
1776344368.6790783,0,100.0,70803.2,81920.0,297.3,1335,64
1776344369.1795616,0,100.0,70803.2,81920.0,293.0,1320,64
1776344369.6799695,0,100.0,70803.2,81920.0,280.7,1290,64
1776344370.1802003,0,100.0,70803.2,81920.0,300.8,1335,65
1776344370.683132,0,100.0,70803.2,81920.0,298.0,1335,64
1776344371.183635,0,100.0,70803.2,81920.0,303.2,1335,65
1776344371.6839232,0,100.0,70803.2,81920.0,301.5,1335,65
1776344372.1842055,0,100.0,70803.2,81920.0,304.1,1320,65
1776344372.6844404,0,100.0,70803.2,81920.0,299.2,1320,64
1776344373.1846635,0,100.0,70803.2,81920.0,292.5,1320,64
1776344373.6848483,0,100.0,70803.2,81920.0,288.1,1305,65
1776344374.185074,0,100.0,70803.2,81920.0,292.6,1380,64
1776344374.6853154,0,100.0,70803.2,81920.0,292.5,1380,64
1776344375.1855495,0,100.0,70803.2,81920.0,294.9,1380,64
1776344375.6857867,0,100.0,70803.2,81920.0,294.3,1380,64
1776344376.1860375,0,100.0,70803.2,81920.0,296.0,1380,64
1776344376.6862807,0,100.0,70803.2,81920.0,294.4,1380,64
1776344377.186516,0,37.0,70803.2,81920.0,303.6,1350,64
1776344377.6867125,0,100.0,70803.2,81920.0,297.3,1335,65
1776344378.1869361,0,100.0,70803.2,81920.0,289.6,1335,64
1776344378.6871662,0,100.0,70803.2,81920.0,298.4,1335,65
1776344379.187421,0,100.0,70803.2,81920.0,298.3,1335,64
1776344379.6876643,0,100.0,70803.2,81920.0,305.5,1335,65
1776344380.187883,0,100.0,70803.2,81920.0,300.9,1335,64
1776344380.6881242,0,100.0,70803.2,81920.0,303.9,1335,65
1776344381.18836,0,100.0,70803.2,81920.0,287.5,1320,64
1776344381.6886108,0,100.0,70803.2,81920.0,302.7,1350,65
1776344382.18886,0,100.0,70803.2,81920.0,286.3,1335,65
1776344382.6890783,0,100.0,70803.2,81920.0,307.3,1350,65
1776344383.1892958,0,100.0,70803.2,81920.0,303.8,1320,65
1776344383.689539,0,100.0,70803.2,81920.0,302.9,1335,65
1776344384.1897414,0,100.0,70803.2,81920.0,293.7,1335,65
1776344384.6899781,0,100.0,70803.2,81920.0,305.7,1335,65
1776344385.1901655,0,100.0,70803.2,81920.0,295.2,1320,65
1776344385.690316,0,100.0,70803.2,81920.0,277.2,1290,65
1776344386.190527,0,100.0,70803.2,81920.0,308.7,1350,65
1776344386.6907086,0,100.0,70803.2,81920.0,292.0,1320,64
