tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_0,199,1776779380.8878894,47.26886749267578,1555.8087825775146,62,0,
quiet_0,186,1776779367.8631928,54.69918251037598,1728.9800643920898,64,0,
quiet_0,126,1776779327.3153446,72.33929634094238,1631.4620971679688,61,0,
quiet_0,138,1776779332.4579823,63.217878341674805,1903.1200408935547,64,0,
quiet_0,196,1776779378.2881055,51.71656608581543,1771.026611328125,60,0,
quiet_0,288,1776779468.804608,58.05158615112305,2171.4935302734375,64,0,
quiet_0,128,1776779328.0686264,24.899959564208984,1760.3728771209717,64,0,
quiet_0,235,1776779408.0509965,55.89890480041504,2133.1560611724854,64,0,
quiet_0,75,1776779267.8738334,61.55967712402344,1711.7419242858887,60,0,
quiet_0,112,1776779314.674816,47.872304916381836,1765.1541233062744,64,0,
quiet_0,31,1776779230.7488441,33.248186111450195,1813.0967617034912,64,0,
quiet_0,249,1776779426.9538107,50.30965805053711,1899.977445602417,64,0,
quiet_0,255,1776779432.0790203,35.70723533630371,2146.073579788208,63,0,
quiet_0,68,1776779264.368888,74.69606399536133,1973.8895893096924,61,0,
quiet_0,6,1776779205.039766,59.50212478637695,1684.1073036193848,63,0,
quiet_0,25,1776779223.443006,61.19203567504883,1345.6413745880127,58,0,
quiet_0,307,1776779486.4054983,76.60937309265137,1942.138910293579,60,0,
quiet_0,1,1776779198.3178253,46.00930213928223,1579.233169555664,63,0,
quiet_0,28,1776779228.4971945,250.98729133605957,1674.509048461914,62,0,
quiet_0,179,1776779363.375609,41.57519340515137,1589.6027088165283,64,0,
quiet_0,251,1776779428.5986774,42.50741004943848,2172.614812850952,59,0,
quiet_0,47,1776779247.258911,65.10233879089355,1664.6785736083984,61,0,
quiet_0,99,1776779297.1616843,53.643226623535156,1923.1791496276855,64,0,
quiet_0,187,1776779369.4570117,60.73141098022461,2005.1648616790771,61,0,
quiet_0,49,1776779247.7778182,46.732187271118164,1638.378620147705,62,0,
quiet_0,61,1776779259.2599125,32.38058090209961,1616.3997650146484,63,0,
quiet_0,38,1776779235.9005923,61.71560287475586,1951.1945247650146,64,0,
quiet_0,103,1776779299.5592763,56.69355392456055,1525.3348350524902,59,0,
quiet_0,152,1776779344.9963999,51.804304122924805,1700.9592056274414,61,0,
quiet_0,19,1776779217.6038733,56.46800994873047,1712.7962112426758,64,0,
quiet_0,154,1776779348.4671998,74.37443733215332,1681.9028854370117,62,0,
quiet_0,164,1776779353.5127273,54.59284782409668,1776.2336730957031,64,0,
quiet_0,158,1776779349.255764,87.06521987915039,1625.2834796905518,63,0,
quiet_0,263,1776779438.4818764,71.47073745727539,2030.317783355713,60,0,
quiet_0,282,1776779461.5219274,111.2823486328125,1952.686071395874,62,0,
quiet_0,295,1776779471.9196374,66.09773635864258,1785.6297492980957,64,0,
quiet_0,125,1776779326.662157,89.07341957092285,1221.7962741851807,49,0,
quiet_0,283,1776779463.700688,43.14875602722168,1943.7828063964844,63,0,
quiet_0,21,1776779219.2496197,66.75219535827637,1579.054832458496,62,0,
quiet_0,35,1776779235.040326,102.45800018310547,1861.1302375793457,57,0,
quiet_0,261,1776779436.9047544,60.91666221618652,1816.1888122558594,64,0,
quiet_0,98,1776779296.7568996,32.87625312805176,1950.1450061798096,63,0,
quiet_0,119,1776779323.1362047,53.076744079589844,1687.563180923462,63,0,
quiet_0,143,1776779335.4291017,41.37468338012695,1817.681074142456,61,0,
quiet_0,4,1776779203.240477,52.039384841918945,1766.1819458007812,61,0,
quiet_0,51,1776779250.722759,57.57021903991699,2323.0090141296387,64,0,
quiet_0,77,1776779270.3491647,81.59446716308594,1889.817237854004,62,0,
quiet_0,90,1776779285.7840428,61.66887283325195,1954.725980758667,64,0,
quiet_0,172,1776779356.852195,341.60494804382324,1847.494125366211,63,0,
quiet_0,189,1776779372.1779485,65.59181213378906,2212.066173553467,64,0,
quiet_0,3,1776779202.6365542,95.25084495544434,1843.0237770080566,63,0,
quiet_0,231,1776779405.5531838,62.93487548828125,1663.001537322998,64,0,
quiet_0,274,1776779447.344894,69.69547271728516,2221.311569213867,62,0,
quiet_0,140,1776779332.8334298,31.627655029296875,1888.667345046997,63,0,
quiet_0,24,1776779221.352304,47.66130447387695,1598.494052886963,64,0,
quiet_0,74,1776779267.5606766,55.3441047668457,1756.5491199493408,61,0,
quiet_0,123,1776779324.9249022,49.67546463012695,1349.8163223266602,64,0,
quiet_0,157,1776779349.116794,51.946163177490234,1702.4898529052734,62,0,
quiet_0,250,1776779428.0258944,50.730228424072266,2258.922576904297,62,0,
quiet_0,43,1776779243.330699,48.62785339355469,1654.2890071868896,61,0,
quiet_0,45,1776779245.2800016,92.63086318969727,1596.1575508117676,63,0,
quiet_0,71,1776779265.3293433,48.69556427001953,1869.4212436676025,64,0,
quiet_0,85,1776779279.933573,67.08526611328125,1852.4742126464844,60,0,
quiet_0,147,1776779340.5124388,47.21951484680176,1654.4435024261475,63,0,
quiet_0,57,1776779256.5468857,71.31385803222656,1497.922420501709,63,0,
quiet_0,104,1776779304.826534,56.525468826293945,1857.8424453735352,64,0,
quiet_0,72,1776779266.1083045,40.12656211853027,1723.0675220489502,64,0,
quiet_0,161,1776779350.5895073,64.22066688537598,2045.0615882873535,63,0,
quiet_0,198,1776779380.0550916,53.58266830444336,1673.8440990447998,64,0,
quiet_0,247,1776779425.580897,48.462629318237305,1806.441307067871,64,0,
quiet_0,272,1776779444.4250739,66.7579174041748,2120.074510574341,60,0,
quiet_0,73,1776779267.2882872,55.48405647277832,1702.927589416504,63,0,
quiet_0,262,1776779437.9621112,84.0756893157959,1705.770492553711,63,0,
quiet_0,83,1776779275.6317086,77.93545722961426,1879.068374633789,56,0,
quiet_0,226,1776779401.6517742,71.43354415893555,2166.1646366119385,64,0,
quiet_0,268,1776779441.2468426,57.23929405212402,1882.249116897583,64,0,
quiet_0,287,1776779465.4104779,75.7601261138916,1758.2716941833496,59,0,
quiet_0,52,1776779250.9318092,56.67591094970703,2303.2917976379395,64,0,
quiet_0,42,1776779243.0305805,34.99650955200195,1693.4137344360352,64,0,
quiet_0,273,1776779444.5320613,41.18824005126953,2048.327922821045,64,0,
quiet_0,180,1776779364.0610592,52.298545837402344,1577.9805183410645,63,0,
quiet_0,67,1776779264.1438942,74.54156875610352,2121.1957931518555,56,0,
quiet_0,102,1776779299.3578973,43.593406677246094,1559.1835975646973,60,0,
quiet_0,129,1776779328.1615784,56.75077438354492,1805.4084777832031,61,0,
quiet_0,182,1776779366.877075,49.963951110839844,1720.625638961792,64,0,
quiet_0,243,1776779419.5825756,114.14456367492676,1622.9982376098633,62,0,
quiet_0,284,1776779464.309201,54.673194885253906,2118.2682514190674,63,0,
quiet_0,115,1776779321.6122768,55.12213706970215,1887.6821994781494,64,0,
quiet_0,79,1776779270.5141084,42.882442474365234,1840.6472206115723,62,0,
quiet_0,294,1776779470.7168992,67.63100624084473,2351.4530658721924,57,0,
quiet_0,281,1776779460.7966897,55.60421943664551,2002.3527145385742,61,0,
quiet_0,117,1776779322.0838459,145.96080780029297,1881.0758590698242,59,0,
quiet_0,135,1776779332.029339,48.639774322509766,2075.852155685425,62,0,
quiet_0,48,1776779247.4758077,48.5231876373291,1569.3390369415283,62,0,
quiet_0,54,1776779253.6886091,27.06599235534668,1530.4124355316162,64,0,
quiet_0,133,1776779329.1450415,86.69161796569824,1782.224416732788,63,0,
quiet_0,183,1776779367.069123,26.330947875976562,1667.6950454711914,62,0,
quiet_0,293,1776779470.7155328,135.5886459350586,2352.5564670562744,62,0,
quiet_0,212,1776779392.1937785,286.7772579193115,1587.2976779937744,64,0,
quiet_0,110,1776779313.8796947,45.562028884887695,1556.4656257629395,63,0,
quiet_0,137,1776779332.3520997,68.33457946777344,1912.4293327331543,64,0,
quiet_0,203,1776779384.0674458,60.04810333251953,1898.191213607788,64,0,
quiet_0,314,1776779492.2152863,61.88607215881348,2330.8393955230713,62,0,
quiet_0,23,1776779219.8332756,54.009199142456055,1533.9887142181396,64,0,
quiet_0,175,1776779361.4223735,48.29239845275879,1271.2688446044922,63,0,
quiet_0,213,1776779393.3025794,48.15196990966797,1663.9988422393799,64,0,
